1671,donna così ti chiaverei nel culo è fica per ore troia ,1,1
1672,uomo ti inculo ,1,1
1673,se trump vs con un puttanone è immorale se killary ride istericamente gallina quale è all omicidio gheddaffi è tutto ok lo schifo non ha limite ,1,1
1674,marisa cè casalinga incontronline tettona rt plsscopri di più gt gt gt ,1,0
1675,persona che bellissima bionda che pezzo di figa ,1,0
1676,donna cara bruni impiccati schifosa e io rido adesso cara la mia merdaiolo ,1,1
1677,persona saranno limitazioni per fini di concorrenza politica per evitare che si finanzino soggetti che possano favorirli questo non mi sembra il caso resta che mi fa parecchio schifo quel puttanone a caccia di soldi visto che gli stanno cadendo le te ,1,1
1678,la mia capa una volta che sono caduta e successivamente scappata per andare a casa a cambiarmi si rivolse alla mia collega dicendo ma non riesce a stare proprio in piedi eh vaffanculo mi mancano 2 settimane qui se mi girano faccio fagotto una come me non la trovi troia ,1,1
1679,halsey puttana ma l italia ceh che cazzo io sto aspettando te troiaa ,1,1
1680,uomo uomo uomo uomo sia culona sia vodka intimoriti lancian segnali distensivi per far desister dai colpi che ormai percepiscono imminenti ma colpi son pianificati strategicamente quindi al max ci saranno variazioni ,1,0
1681,che troia lurida puttanazitta affoga e sborro dentro la tua baracos almeno al tuo funerale di sicuro ti sentirai a casanon parlare brutta cagna che da oggi sono un cane anche ionon mi hai mai voluto dare il culo adesso me lo prendo porco do ,1,1
1682,persona il bello è che lo scrive pure hahaha la pompinara il seguito ,1,1
1683,no va beh ho letto un tweet della cara vecchia pompinara dove si lamenta che i ragazzi senza muscoli si fan foto mezzi nudi definendoli atti osceni quando lei manda foto del seno a profili dove caricano quel genere di foto ,1,1
1684,persona che bel culone ,1,0
1685,no va beh ho appena scoperto che andrea di milano segue la pompinara su instagram ,1,1
1686,uomo persona buongiorno tettona ,1,1
1687,persona anche io voglio essere la tua cagna pompinara ,1,1
1688,tua madre stronza troia zoccola di merda nel buco del culo di una scimmia ammaestrata balena di pinocchio cagna vaffanculoo ,1,1
1689,ti blocco ovunque culona di merda ,1,1
1690,rt uomo persona che pompinara mm ,1,1
1691,nella vita la dai uguale troiano la dai uguale figa di legnoprendi 30 uguale l hai datatrend 18 uguale bella ma scemasorridi uguale casei seria uguale te la tiri ,1,0
1692,persona queste sì che sono donne emancipate fanno le troie per mestiere ma non gli basta pur di arricchirsi ancora devono distruggere chi gli ha dato da mangiare alla faccia delle varie asia argento che vaneggiano di dignità delle donne ,1,1
1693,donna uomo persona uomo persona donna persona persona uomo che bella figa ché ai mi piacerebbe leccare tutta amore mio ti scoperei tutta ,1,1
1694,la culona resta a casa vedere i conti di tutti i lavori fatti pensare alla storia che ha sotto le lamiere el amore che trasmette ogni volta ha fatto cambiare idea a mirko vinotto un gioiello a 6 carati ,1,0
1695,persona sono quelli che sono sensibili quindi meglio un bel capezzolo che una tettona ,1,0
1696,donna è la tua tettona forse ,1,0
1697,per chi non conoscesse la storia della pompinara ecco a voi scusate ma dopo anni me la rido ancora io ,1,1
1698,donna beella tettona buongiorno ,1,1
1699,gran troia che sei ,1,1
1700,persona humm che bella pompinara spero che non sprechi neanche una goccia ,1,1
1701,essù dai ragazzi ci state girando intorno per non essere espliciti ma nilufar è na figa di legno insopportabile sembra la protagonista di uno young adult uominiedonne ,1,1
1702,persona ciao bellissima piacere massimo ma sei veramente tu questa gran pompinara ,1,1
1703,persona dio cane che tettona ,1,1
1704,uomo troiona puttanona di merda ,1,1
1705,ma ammazzati troia ,1,1
1706,uomo viva la figa di legno ,1,0
1707,ao proteggi ar volo er culo rotto de sta pompinara uomo che domani je vado sotto a donna voto vede se me ride in faccia ,1,1
1708,persona che bel culo da puttana da sfondare ,1,1
1709,fatti inculare e stai zitta troia che ti faccio uscire il sangue dal culo oggi ,1,1
1710,le donne servivano per stirare porca puttana mi sto trattenendo non so come ,1,0
1711,sei una cagna quella è tua mamma zì ,1,1
1712,manya la migliore pompinara ma non è la sua sola specialità ,1,1
1713,persona persona che puttanona ,1,1
1714,uomo lurida puttana figlia del male italiota lota ,1,1
1715,fallo parlare un giornale deve dire cazzate ricordiamoci che la culona ci ha messo 6 mesi per fare il suo governo multicolore ,1,1
1716,mi emoziono come una scema no tettona finta sei proprio scema isola ,1,1
1717,donna taci puttana di merda ,1,1
1718,milf italiana tettona si masturba ,1,1
1719,donna ti sborro ,1,1
1720,persona ma che cazzo me ne frega se ha due tettone da panico e un culo da calco per me può avere anche la cresta punk ,1,1
1721,ma perchè qualcuno non tira uno sgabello in faccia a quel puttanone di paola mamma mia quanto la detesto donnetta da quattro soldi proprio isola ,1,1
1722,uomo comunque io non guardo l isola ma so che ce la cipriani che è una tettona ecco le tue tette sono molto più belle delle sue ,1,0
1723,persona io ti voglio male non te lo metto il like soffri puttana ,1,1
1724,persona immaginarti tanto troia mi eccita talmente che ti scoperei senza sosta ,1,1
1725,puttana la miseria morali quanti schiaffi che ti darei cafona inqualificabile isola ,1,1
1726,eri la mia preferita ora dopo questa scelta sei una cagna ps e sei anche invecchiata isola ,1,1
1727,persona donna uomo uomo uomo uomo uomo persona canta canta mentre ti sfonderei tutta culo e fica poi ti lavo tutta di sborra col mio mio microfono dentro la tua bocca da pompinara bevila tutta ,1,1
1728,donna uomo donna persona uomo che bel culone tutto da mordicchiare ,1,1
1729,uomo donna ammazza che culona ,1,0
1730,porca puttana dovete stare zitte quando ai concerti harry canta from the dining table che cazzo urlate ,1,1
1731,donna buongiorno questa notte ho fatto un sogno belliximo ti succhiavo una tettona quella destra poi mi sono svegliato purtroppo ho provato un grande piacere quella di sinistra te la succhio la proxima voltaun bacione ,1,1
1732,ti sborro in bocca vacca ,1,1
1733,prendetevi qualche tettona che non sa recitare così finalmente i maschietti saranno contenti alicia sikander non ve la meritate alla uomo ovviamente non interesserà ma eviterò i loro film come la peste ,1,1
1734,donna ho voglia di riempirti quel bel culone ,1,1
1735,io non mi ti si piscio di striscio io ti inculo capello liscio @ parma italy ,1,1
1736,donna e tu sei una cagna ,1,1
1737,lrt puttane mi avete fatto piangere che cazzo scrivere che sono emo in sto foend ,1,1
1738,puta puttana mignotta troia bagascia cagna zoccola baldracca ,1,1
1739,rapido riassunto della passeggiata con il cane di oggi oh che bel sole ma che cazzo ci fanno tutti sti crucchi qui adesso sciò sciò andate via oh guarda che crucca figa vai otto il cane interagisci dai cazzo che mo ci provo ,1,0
1740,virginia facendo la figa di legno lo stai mandando da quell altra riprenditi uominiedonne ,1,0
1741,persona porca troia puttana per molti anzi per tutti però fai la preziosa perchè ne segui pochi seguimi pompinara dai ,1,1
1742,scopata casalinga davanti alla tv con moglie italiana tettona ,1,1
1743,sei una cessa e non sono quello che dice can come un cane e che sei una cagna can sta per emre can non per cane cagna leggi un poco prima di scrivere quello che ti passa pe ,1,1
1744,persona uomo che bella cagnata mandiamoci anche la culona tedesca ,1,1
1745,vabbe ma che cazzo di foto e questa poi dite che non dobbiamo chiamarvi con il vostro vero nome di battesimo grandissime troie ora attaccatemi che poi nell immediato vi attacco io al muro idiote i ,1,1
1746,uomo che pezzo di figa ,1,0
1747,persona che puttanona ,1,0
1748,persona che cagna che sei ,1,1
1749,la kardashian è diventata una culona inscopabile madonna mia questa fra un paio di anni diventa una bbw da nemmeno poter guardare ,1,1
1750,ora non so se restare ao tornare la mia tettona ,1,0
1751,persona persona zitto figlio di troia quella lurida puttanazza bocchinara di tua madre mentre tu scrivi su twitter a quella lurida schifosa ingorda di cazzi stanno spanando il buco del culo ,1,1
1752,tettona vaccona troia ,1,1
1753,persona mm che gran troia che sei ,1,1
1754,troia succhiacazzi muori vecchia zoccola bimbaminchia ritardata e tu muto frocio maledetto tra tette culi e tanta voglia di cazzo che bello è arrivata la primavera ,1,1
1755,cioè a parte che rimangono tette solo di una dimensione diversa ma poi non capisco il problema non a tutti piacciono le tettone a ognuno piace il katso che glie pare le tette grandi mi piacciono solo su eva green per il resto ew e ovviamente chissene sono gusti miei ma ,1,0
1756,uomo uomo quando salvini andrà in europa a mettere in riga la culona ,1,1
1757,che tra l altro sono loro quelle che manco hanno un bel culo e le prime a mettersi cose cortissime ed aderentissime solamente per dare l effetto che la roba ce l hanno che schifo luride troie pure in palestra me le devo subire ,1,1
1758,te lo lecco per ore lo assaporo tutto ci infilo pure la lingua sii poi ti inculo prima dolcemente poi duro fino a riempirtelo tutto di sborra ,1,1
1759,uomo ce la tettona stasera ,1,1
1760,figa di legno ,1,1
1761,che brutto e noi che speravamo fosse con la tettona mi dispiace chilhavisto ,1,0
1762,porca puttana quanto vorrei farmi jennifer lawrence dico chi non vorrebbe ,1,0
1763,senti un po chi è quella con la faccia da troia che ti ha appena salutato amore è una che ho conosciuto sul lavoro il suo o il tuo ,1,1
1764,il profondo fastidio che mi genera anne hathway con il suo essere bella elegante perfettina magra e come se non bastasse tettona ,1,0
1765,persona hai ragione per esempio modestamente questo tweet è meraviglioso e nessuno lo ha cagato l avesse scritto una twitstar tettona avrebbe 10 00 like ti pare giusto ,1,1
1766,comunque non posso crederci lane è davvero un puttanone senza scrupoli né umanità theresien ,1,1
1767,rt persona coglioni madeinitaly hai capito la culona tedesca strizza l occhio a trump per farsi togliere i dazi caccia 4 dip ,1,1
1768,donna donna che gran pezzo di figa che sei mm ,1,1
1769,persona scrivimi 3389191297 per me sei una porca e non una troia ,1,1
1770,persona nessun rossore si nota solo che hai una lingua da porca da gran pompinara ,1,1
1771,donna facessi parlare le tue tette diresti cose almeno interessanti sei di uno squallore infinito oltre che essere una vecchia baldracca ,1,1
1772,fai tutta la figa di legno e poi sei passata da un cazzo all altro in un batter di occhio quanto siete monotoni cambiate repertorio ,1,1
1773,persona figa di legno èl insulto del mese ,1,0
1774,donna sarà ma che pezzo di figa tesò ,1,0
1775,uomo non cerco mica storie con impegno e non pensavo che tu fossi una figa di legno ,1,1
1776,persona persona persona persona uomo persona persona persona persona persona persona persona che bella figa ché ai mi piacerebbe leccare tutta amore mio ti scoperei tutta ,1,1
1777,tory ash si è trasformata in un puttanone da combattimento empire ,1,1
1778,ho fatto sto percorso con estrema umiltà ma che cazzo stai a di valentina ma stai zitta porca troia amici 17 ,1,1
1779,donna uff ancora non l han capito che la tettona è un richiamo ancestrale per il maschio le assi di legno in compenso son piú comode ma tanto l erba del vicino è sempre piú verde cosa vuoi farci mai ,1,1
1780,donna una gran figa da scopare ,1,0
1781,donna lurida cagna di meretricio ,1,1
1782,persona lurida cagna di meretricio ,1,1
1783,quanto sarebbe più facile la vita se fossi una gamer streamer asiatica tettona ,1,0
1784,persona hai la figa bagnata ti farei squirtare come una zoccoletta e poi te lo metterei anche nel culo hai una aria da troietta di quartiere ,1,1
1785,donna se vuoi ti sborro sule mutandine di kitty ok ,1,1
1786,puttana da quattro soldi ma che cazzo pretende da me ,1,1
1787,cam cam gammadonna che puttanone ,1,1
1788,uomo esatto i nostri veri nemici sono la francia e quel fighetto di macron e la germania e quella culona della merkel ,1,1
1789,persona uomo cambierei la culona della merkel con tutti i nostri politici degli ultimi 30 anni ,1,0
1790,persona che gran puttanona in mezzo a sti vecchi col cazzo piccolo vieni qui cagna che ti chiavo a sangue mm ,1,1
1791,uomo ha ragione che vadano a fanculo quel francese di merda e quella culona inchiavabile tedesca ,1,1
1792,con una tettona come yasmine non si poteva far altro che tirar fuori il cazzo e metterglielo li racconti erotici ,1,1
1793,ballandoconlestelle bova sarà foto ma rocio è un gran pezzo di figa ,1,0
1794,puoi tornartene da dove sei venuta zoccoletta mai levati ,1,1
1795,mi manca persona anche se è una lurida puttana ,1,1
1796,donna persona uomo confiscategli tutto anche la moglie che si vergognava di essere italiana ha fatto un grande affare ed ora fatti un altra risatina tu e la culona coi baffetti ,1,0
1797,donna purtroppo lei non dice mai cose così così solo cattiverie da zitella acida ,1,1
1798,donna dire acida è farti un complimento saranno le arance marce che hai al posto delle guance ballandoconlestelle ,1,0
1799,benedetto il dio come ti stupro ,1,1
1800,no dimi ancora oh che ti rinchiudo con me e ti stupro pwrwnnemnte ler sempre ,1,1
1801,uomo momblano ti stupro ano ,1,1
1802,ma porco dio state tutto il giorno a fotografarvi i tettoni poi appena uno si permette di dire dio cane che bocce gli date del ritardato allora invece di fare le troie su twitter scrivete dei libri se volete essere considerate in altro modo finchè farete le puttane ,1,1
1803,persona ti sbatterei come una cagna ,1,1
1804,ue ragazzi io sono un egoista del cazzo manui è psicopatica giulia è nana e irritante ah no lo è davvero silvia si mangia i conigli simo è una rompi cazzo mattia è una puttana che ci prova con tutti equesto è il team kai salve ,1,0
1805,rt uomo ue ragazzi io sono un egoista del cazzo manui è psicopatica giulia è nana e irritante ah no lo è davvero silvia si mangi ,1,1
1806,persona si lascia usare senza problemi cagna che sei persona ,1,1
1807,persona apri bene le gambe lurida troia ,1,1
1808,persona mi bella culona ,1,0
1809,persona sei una cagna ninfomane ,1,1
1810,persona che faccia da troia ,1,1
1811,non ce tempo pi le puttane false che cazzo e chistu minchiata ,1,0
1812,persona che bella culona ,1,0
1813,persona non esiste pigiama anti stupro solo cessi che lo indossano ,1,1
1814,persona pezzo di figa ,1,0
1815,donna anche a te tettona ,1,0
1816,quante vecchie baldracche su twitter ma che cazzo cercate andate a preparare la pasta al forno porca troia ,1,1
1817,uomo persona uomo puttana tua madre quella baldracca figlio di meritrice tua mamma cagna tua madre troiazza ,1,1
1818,donna buona pasqua bella tettona se vuoi farmi il regalo seguimi ,1,1
1819,persona ramona te lo metterei nell ano e nello stesso ti leccherei la figa con succhiata del clitoride sai che goduria hmm ,1,1
1820,uomo mi fa ricordare woody allen in un film credo mariti e mogli del 1992 spiega ad una amica chi è una persona che incontrano quello è un critico cinematografico prima stroncava tutti i films poi si è fidanzato con una tettona ed ora i film so ,1,0
1821,uomo buona pasqua anche a te bellissima tettona ,1,0
1822,persona palmiro persona porcodio non sarai mica tu quanto ti costa una puttanona sull ape il cassone é chiuso o aperto ,1,1
1823,donna ti sborro sulle chiappe ,1,1
1824,donna sei un pezzo di figa tesoro ,1,1
1825,madonna federica ti rompo la vita porca puttana ,1,1
1826,alla mia ragazza culona piace scopare a tutte le ore ,1,1
1827,persona che bella tettona di fai diventare il cazzo durissimo ,1,1
1828,donna buona pasqua bellissima tettona ,1,0
1829,@ dear lord elimina dalla faccia della terra tutte le persone che pensano che la donna sia solo donna schiava zitta e lava ,0,0
1830,donna prima ancora asia argento e la oxa sotto a chi tocca ,0,0
1831,porca puttana checcazzo di male andate a cagare tutti ,0,0
1832,poi tra poco mettevo sotto una che si era gettata sulle strisceta allora porca puttana che giornata del cazzo ,0,0
1833,non vivere con la paura porca puttana mi ha messo solo le mani addosso cristo ,0,0
1834,minchia ragazzi devo fare latino ma chi c ha sbatta porca puttana maiala ,0,0
1835,persona vecchia culona vince come ieri clamorosa traversa del milan a firenze palo dell viola e rigore negato alla vecchia culona a lazio rigore netto non dato questa è una stori che dura da decenni gioca da far schifo i suoi mediocri tifosi non si ve ,0,0
1836,persona il milan meritava la vittoria gioca molto bene la vecchia culona invece è penosa noiosa insomma gioca da far schifo perfino un giornalista di parte come nesti lo fa notare ,0,0
1837,dei miei amici mi dicono sempre ma sai che non esiste ecco come gli vorrei rispondere no davvero non ci posso credere omg quindi non esistono grazie per avermi illuminato la vita porca puttana lo so se non si fosse capito intendono gli anime ,0,0
1838,uomo tornerà puttanone da combattimento ho quasi paura ,0,0
1839,donna porca puttana si scrive dylan ,0,0
1840,persona perchè davanti ai furti ormai nessun tifoso della vecchia culona si vergogna ,0,0
1841,no forse non vado neanche per il cazzo perchè dobbiamo stare qua a casa a fare niente porca puttana troia ,0,0
1842,porca puttana styles la vuoi finire ti odiobsgxvxgdbxhxhbsappqlhhwkdxoshxgdh ,0,0
1843,porca puttana lo vedi che ho fatto bene ad andare a messa stamattina ,0,0
1844,se marotta è uomo va a prendere eriksen porca puttana che fenomeno cheto ,0,0
1845,ma che cazzo significa allora per te è giusto anche che uno vada al concerto con un cartellone gigante con su scritto ad harry non piace la figa perché tanto non kapisce 1 1 2 2 ihihihih prontoo prontoo ,0,0
1846,rt donna ma che cazzo significa allora per te è giusto anche che uno vada al concerto con un cartellone gigante con su scritto ad h ,0,0
1847,tutto quello che vorrei è lontano fa ingrassare e porca puttana mainagioia buonapasqua ,0,0
1848,cioè un mio amico di università è scomparso da ieri sera e non si riesce a trovare porca puttana ,0,0
1849,rt uomo porca puttana ,0,0
1850,porca puttana che cosa abbiamo fattoo ragaa cheplayoff ,0,0
1851,è dal 26 di dicembre che dovrei essere a dieta porca puttana adesso è pasqua domani pasquetta insomma un casin pasqua pasquetta dieta ,0,0
1852,vorrei mandarla a fanculo ma non ci riescoa porca puttana ,0,0
1853,uomo donna la cosa buffa è che tutti si sono fermati al brutta ognuno ha i suoi gusti se permette e nessuno ha confutato che è sempre molto acida nei confronti dei belli ps non so se lei apprezzerà il suo complimento ,0,0
1854,porca puttana il video ci sta mettendo una vita per scaricarsi odio la mia wifi di merda ,0,0
1855,persona porca puttana troia ,0,0
1856,uomo donna donna sei tu che hai problemi con gli ebrei che consideri una razza inferiore io parlo del popolo israeliano il quale in buona parte laico quindi non ebreo ma popolo israeliano se non comprendi la differenza di ,0,0
1857,porca puttana mi commenta tutte le stories mi manda messaggi se vedi che non ti rispondo fai 2 più 2 io non ce la faccio più ,0,0
1858,persona ma porca puttana ma le feticiste siamo noi che shippiamo una coppia con development e tutto eh ,0,0
1859,l abbiamo regalato porca puttana questo non glielo perdono ,0,0
1860,ragazzi porca puttana ci sto credendo fermatemi che mi faccio male cheplayoff ,0,0
1861,ma perché non mangiate porca puttana mangiate ,0,0
1862,porca puttana che paura ho appena a letto i tweet di una tizia che dice di avere degli spiriti in casa sua e mi sto cagando in mano ,0,0
1863,ma mollate kai e la sua real porca puttana siete delle presse al culo ,0,0
1864,rt uomo semper che riporta l articolo catastrofico sul milan di uomo a firma di balestrieri per dovere di cronaca il ,0,0
1865,persona ma cosa e come vuoi migliorare zio maiale e cane è questa la cazzo di domanda cosa ma tifa inter porca puttana triplete tutto bello e poi con la testa nel cesso per p-40 anni e in mano ai cinesi questo vi meritate e niente ,0,0
1866,porca puttana che sbaglio enorme che ho fatto ,0,0
1867,rt persona su whatsapp che hai nullas twitter il figlio di puttana succhiacazzi mi ha appena chiesto che cosa ho ,0,0
1868,porca puttana ragazzi pensavo fosse vero mi è venuto un infarto ma che scherzi sono ,0,0
1869,ragazzi porca puttana non posso credere che domani finalmente vedrò harry madonna se ci penso piango ,0,0
1870,pure i mcr ci si mettono ma porca puttana troia oh basta dai lo scherzo è bello finché dura poco adesso basta state esagerando sta cosa del pesce di aprile vi è sfuggita di mano basta ,0,0
1871,jeongim coosaa ma dov è il mio puppy vicente l hanno mascherato ma che cazzo quanto tempo è passaposto vivendo omiodioo ,0,0
1872,che palle ma perche post malone doveva venire a roma proprio il giorno dei cigarettes after sex cioè porca puttana io volevo sentire live i fall apart aka una delle mie canzoni preferite al momento ,0,0
1873,c erano dei fake spoiler del 104 con jean e falco che morivano porca puttana mi sono presa un infarto stavo per piangere bastardi ,0,0
1874,oggi vedrò harry porca puttana ,0,0
1875,aahh che dolore adesso il nuovo format delle pagine shitposting italiane è un post tipo minchia frate l altro giorno ho scaricato nel cesso uno stronzo che porca puttana ti tiro un pugno iiss che dolore ,0,0
1876,devo cambiare collant porca puttana ,0,0
1877,my ciset boyfriend satana di devilman è bono cioè porca puttana e te lo dico dopo 22 minuti da pasqua voglio sottolinearebitch im cryin ,0,0
1878,che ansia quando devi organizzare cose pasquetta e ci sono maschi di mezzo che sì loro che importa decidiamo dieci minuti prima e poi partiamo no porca puttana io devo sapere devo organizzare ,0,0
1879,porca puttana la mia vita gira attorno a gruppi morti ,0,0
1880,ma porca di quella gran puttana maledetta di quella troia di una gran puttana possibile che ogni cazzo di volta del cazzo che twitto un cazzo di post del cazzo che magari rompe i coglioni a qualche cazzo di stronzo di merda mi bloccano l ip andate affanculo voi e chi fa per voi ,0,0
1881,persona mi ha appena uccisa scrivendo li mortacci de pippo baudo ma io come faccio a vivere porca puttana martina ti amo ,0,0
1882,porca puttana elettra mi vuoi dare il numero di sto tizio ,0,0
1883,madonna che cazzo di voglia di baciarlo porcodio mannaccia a lui domani lo stupro basta ,0,0
1884,donna porca puttana era ora che li riportavano indietro curateli in libia basta siamo pieni di ste schifezze ,0,0
1885,harrystylesliveontourbologna porca puttana che ansia ,0,0
1886,che porca puttana se solo potessi riparare a tutti i danni che causo a tutta la merda che creo ,0,0
1887,quel cazzo di cuore nella chat di instagram che parte a razzo pure sfiorandolo ma porca puttana nei momenti meno opportuni ,0,0
1888,puttana vacca che urto quando due della famiglia si dicono le cose di nascosto o all orecchioche cazzo dovete dire sicuramente qualcosa contro di mevi prenderei a schiaffi ,0,0
1889,ma porca puttana oggi non sapevo che cazzo mettermi sto male odio la mia vita il bello è che ho un casino di vestiti ma nemmeno uno fottuto che mi andava bene sono emotivamente sotto shock mi faccio schifo che giornata di merda che vita di merda e che cazzo ,0,0
1890,porca puttana evaa ,0,0
1891,mi piace tantissimo la canzone il video loro veramente porca puttana ,0,0
1892,porca puttana si può dire ,0,0
1893,persona ma dove io ho una ed e da yamamay e golden point trovo di tutto adatto a me ho anche appena preso un reggiseno da puttanone solo perché mi girava così da yamamay trovo addirittura i costumi da bagno della mia taglia ,0,0
1894,non potete immaginare il rodimento di culo che ho perché mi tocca lavorare anche oggi mannaggia la puttana lurida che schifo ,0,0
1895,porca puttana mi faccio sesso da solo ,0,0
1896,uomo porca puttana pure i fotografi a casa si porta ,0,0
1897,ma che cazzo fate i video mentre guidate sii avete la patente ue figa volete mostrarvi impavidi woww congratulazionii ma chissene che poi fate casinii ,0,0
1898,porca puttana due mesi salang e finisce la scuola i ain ti ready ,0,0
1899,successo che la mia amica non viene con me ma dopo e io ci litigherò sicuro con i miei che vita di merda porca puttana pensavo fosse stato disdetto qualcosa ti giuro mi hai fatto stare con l ansia per m ,0,0
1900,porca puttana i miei occhiali dove sonoo ,0,0
1901,uomo uomo il pagetto di putin ma porca troia ma che cazzo di comunista sei avete rotto er cazzo pe anni co cuna russia cina e adesso me fai er commercialista de trump malfatte na donamda e datte na risposta ,0,0
1902,uomo ma perché non viene da me un figo così perché ma anche ibra mi va bene o marione eh anzi forse con meglio loro ahahahah che lurida troia che sono ahahahah ,0,0
1903,universe ragazzi cazzo universe ci pensano sempre li amo tantissimo porca puttana ,0,0
1904,porca puttana che odio le persone ritardatarie si è stabilito un orario cazzo rispettatelo che vi costa ,0,0
1905,uomo ma porca puttana ma che cazzo di ragionamento ,0,0
1906,donna che sfigato ,0,0
1907,per carità lo so che mia nonna ha 88 anni e non è colpa sua se non capisce più niente e io dovrei avere più pazienza però porca puttana ,0,0
1908,donna persona uomo ma porca puttana le 14 coppe vinte come sono suddivise ditelo cazzoo altrimenti sembra che i piemontesi ne abbiano vinte come noi milanisti separatele e vediamo un po non si può rubare le coppe così 2 e dico 2 ne ,0,0
1909,ma soprattutto come cazzo è possibile che in entrambi si salti con per porca puttana che schifo ,0,0
1910,uomo persona persona persona persona persona uomo uomo uomo persona guarda che quelli che vengono a dire continuamente dite cazzate siete mestrados bimbiminkia e tutto il resto siete voi ,0,0
1911,uomo uomo uomo madonna ma come cazzo si fa a prendere asamoah porca puttana ,0,0
1912,porca puttana deve rosicare forte chi l ha scritto ,0,0
1913,donna ma alla fine che cazzo di lavoro fai ,0,0
1914,caccia segue più cod ora che non gioca che quando giocava porca puttana sto down ,0,0
1915,persona porca puttana quindi era vero ,0,0
1916,io basta gadget di durarara ho già tutto pamela mette roba nuova nello shop ma quel shizuo bellissimo porca puttana ,0,0
1917,ragazzi sono le tre io voglio partire porca troia ma se provo a chiederlo a mia mamma mi urla dietro lo so già ,0,0
1918,non l avevo letto gigi taci porca puttana ,0,0
1919,persona che fallito che sei porca puttana pensate a coprirvi dalle temperature gelide in cui vi trovate merde ,0,0
1920,avessi mangiato meno ora sarei in acqua porca puttana ,0,0
1921,sto cercando di non farmi prendere dall ansia senza motivo ma porca puttana è difficile ,0,0
1922,a me non frega un cazzo che donnarumma ha 18 anni e puó sbagliare non puó sbagliare porca puttana troia guadagna 6 5 milioni annui e pretendo parate che valgano questo stipendio se non le fai te ne vai affanculo tu tuo fratello e il pizzaiolo ,0,0
1923,rt uomo a me non frega un cazzo che donnarumma ha 18 anni e puó sbagliare non puó sbagliare porca puttana troia guadagna 6 5 ,0,0
1924,si fanno le passeggiate della minchia ei cani abbaiano come i pazzi a vedere sto avanti e indietro ma andate a rompervi le corna a casa porca puttana feste maledette ,0,0
1925,bambini napoletani figli di puttana che cazzo gridate sempre mo libero i cani ,0,0
1926,uomo sono in ansia porca puttana ,0,0
1927,porca puttana regà ci siamo fatti 15 canne 15 ,0,0
1928,ragazzi ma porca puttana jenny de nucci è ovunque ,0,0
1929,ma che cazzo fate le dirette del concerto porca troia godetevelo ,0,0
1930,da tutto l africa subsahariana i migranti economici oltre il 95 percento di chi sbarca qua hanno un obbiettivo solo italia cos è una vendetta dei nazisti per la seconda guerra mondiale un piano di distruzione del nostro stato cosa cazzo è porca puttana ,0,0
1931,uomo ministro questa è mera retorica io partirei da chi porca puttana si fa un culo così tutti i giorni guadagna un cacchio andrà in pensione mai e non vede futuro per i suoi figli più migliaia di clandestini che fanno ogni cosa lei deve lavor ,0,0
1932,porca puttana se è fiumicino mi sparo devo andarci domani ,0,0
1933,uomo uomo uomo cazzo porca puttana ,0,0
1934,porca puttana harry stava parlando in italiano io mi sento male ,0,0
1935,donna ah sei interista porca puttana ,0,0
1936,poi porca puttana due cose 1 sei fidanzata a pasquetta stai col ragazzo tuo e non rompere i coglioni a me ovviamente vale anche al contrario e la seconda perché dovete insistere quando una persona vi dice che non gli va di uscire ovvio che uno poi si inventi altri impegni ,0,0
1937,diventerò un obesa ragazzi sto mangiando troppo e male e non voglio ingrassare non voglio stare ancora più male con il mio corpo porca puttana toglietemi il cibo ,0,0
1938,uomo io non ci stavo cazzo ci sono finito in mezzo per un errore nella risposta fatto da altri cristo santo ma vatti a leggere la linea delle risposte io parlavo di bustine dello zucchero porca puttana ,0,0
1939,porca puttana se la merda potesse cagare non avrebbe un aspetto di merda come il tuo quando si dice la finezza è quasi poesia grazie negan foxthewalkingdead ,0,0
1940,porca troia se fate le live state zitte porca troia ma che cazzo cantate come galline in una canzone come iicf ho dovuto spegnere perché insopportabile ,0,0
1941,prima ero troppo magra e mia mamma si lamentava adesso che ho raggiunto un peso normale sta dicendo che ho il culone fai pace col cervello ,0,0
1942,persona porca puttana che emozione ,0,0
1943,madonna quel sorriso ma io mi sento male porca puttana ,0,0
1944,il prossimo concerto è il mio ma porca puttana come sopravvivrò io a due ore con harry styles e io boh sono già mortga ,0,0
1945,sono rientrata a casa da un ora e avrò detto se la sarà sentita non me la sento almeno una decina di volte questa è colpa di quella schifosa lurida ,0,0
1946,ho dei nervi assurdi non mi potete credere i compagni di mia sorella e lei stessa sono degli emeriti coglioni non voglio dire altro perchè altrimenti scoppio a piangere dai nervi e mi incazzo ancora di più porca puttana sono solo dei cazzoni ,0,0
1947,persona oh porca puttana ,0,0
1948,uomo uomo e il puttanone finto stalinista che c entra ,0,0
1949,ritiro tutto sul cervello del ragazzo di arianna appena ti vedo ti stupro lei felicissima per le sue parole ed io schifata con un conato di vomito uno via dietro l altro ,0,0
1950,ho un parente prossimo ecco quasi coetaneo che porca puttana fa schifo al cazzo è una persona di merda ma pieno di gafi non ha senso non ha senso ,0,0
1951,uomo c è l ha con lui il mondo rub ma questa stagione è maledetta porca puttana ,0,0
1952,ragazzi porca puttana come avete fatto a fare delle foto così belle mado le mie fanno cagare ,0,0
